,Unnamed: 0,sex,race,sex-race,two_year_recid,score_GaussianNB,score_LR,score_DecisionTree,score_RandomForest,score_MultiLayerPerceptron,score_Feldman-GaussianNB,score_Feldman-LR,score_Feldman-DecisionTree,score_Feldman-RandomForest,score_Feldman-MultiLayerPerceptron
0,554,0,3,3,1,1.0,0.2379105363863459,0.0,0.3011666666666667,0.2487918487914056,1.0,0.275778310427422,0.5,0.4008475980190685,0.2586488971363036
1,2264,1,3,8,0,1.0,0.1381141597765778,0.1666666666666666,0.1941179653679653,0.147165045736454,1.0,0.256769292407525,0.1591695501730103,0.3365889552676238,0.2371698931520605
2,1394,1,3,8,0,1.0,0.0669753814246512,0.0,0.0,0.0752688859643211,1.0,0.1579696647048897,0.1122448979591836,0.1942919485209653,0.1448462247236238
3,2187,1,0,1,0,1.0,0.1924727264882982,0.05,0.0468768813372185,0.2081920701045676,1.0,0.275778310427422,0.5,0.4008475980190685,0.2586488971363036
4,2038,0,5,4,0,1.0,0.0574791765578689,0.0,0.0,0.072606570806705,1.0,0.0227338932039805,0.0434782608695652,0.088316447188772,0.0187841522783159
5,506,0,3,3,0,1.0,0.1452202672402128,1.0,0.6733333333333335,0.1740274796766257,1.0,0.1974922559921373,0.1122448979591836,0.1942919485209653,0.1815805985983457
6,2118,0,3,3,0,1.0,0.1059418324018111,0.0,0.07,0.0810010584803977,1.0,0.1974922559921373,0.1122448979591836,0.1942919485209653,0.1815805985983457
7,1276,0,3,3,0,1.0,0.621498450128135,1.0,0.46,0.6026145085023246,1.0,0.4646350717746942,0.3333333333333333,0.3374243697478991,0.4401253751481088
8,1897,0,3,3,0,1.0,0.4242505517449053,1.0,0.5,0.6457378619222552,1.0,0.256769292407525,0.1591695501730103,0.3365889552676238,0.2371698931520605
9,2866,1,0,1,0,1.0,0.1321951204780845,0.3333333333333333,0.340972902097902,0.1419990467613801,1.0,0.2755102745291007,0.3333333333333333,0.3379243065270052,0.2559094437454832
10,999,0,0,0,1,1.0,0.3610545329562177,1.0,0.335,0.3441043057612055,1.0,0.4646350717746942,0.3333333333333333,0.3374243697478991,0.4401253751481088
11,1505,0,3,3,0,1.0,0.0659059438524176,0.1428571428571428,0.146753649128649,0.0809053746599721,1.0,0.0644395299218133,0.0465116279069767,0.0875362340955472,0.0533505023110332
12,2249,0,3,3,0,1.0,0.0918801914132788,0.0,0.0422063492063492,0.0855080817689047,1.0,0.2570255640733101,0.0,0.032960161434136,0.2397537120251008
13,2857,0,3,3,1,1.0,0.2729848680792135,0.0,0.1,0.2813492572612424,1.0,0.1977051030921176,0.1337579617834395,0.0574587636518836,0.1837205921545085
14,2948,0,0,0,0,1.0,0.0809504269589708,1.0,0.552,0.09636005977504,1.0,0.4646350717746942,0.3333333333333333,0.3374243697478991,0.4401253751481088
15,867,0,0,0,0,1.0,0.113467928260283,0.0,0.07,0.0809534536104425,1.0,0.5864748458379753,0.5,0.375435064935065,0.5398903173894685
16,1500,0,3,3,0,1.0,0.1401565638671059,0.0,0.02,0.1435335694973364,1.0,0.2755102745291007,0.3333333333333333,0.3379243065270052,0.2559097525557841
17,3426,0,0,0,0,1.0,0.1076900253827166,0.3333333333333333,0.3270595238095238,0.1265338098358236,1.0,0.256769292407525,0.1591695501730103,0.3365889552676238,0.2371698931520605
18,3280,0,4,7,0,0.0,0.0520958438893635,0.0,0.0009090909090909,0.005353623784145,1.0,0.1581483105503288,0.1337579617834395,0.0574587636518836,0.1466175531235456
19,178,0,3,3,1,1.0,0.3676608699306593,1.0,0.13,0.4510529804272111,1.0,0.4646350717746942,0.3333333333333333,0.3374243697478991,0.4401253751481088
20,1755,1,5,5,0,1.0,0.0401596646118869,0.0,0.05,0.0626315211462788,1.0,0.0360078752010065,0.0,0.1258333333333333,0.0293768818537842
21,3684,1,4,9,0,1.0,0.0854365140327165,0.1111111111111111,0.1070839011779414,0.0953968082521836,1.0,0.0925696823082482,0.0,0.0229102272148442,0.0855967764995017
22,3201,0,3,3,0,1.0,0.1490137250388495,0.0,0.0455555555555555,0.1781953247278746,1.0,0.1579696647048897,0.1122448979591836,0.1942919485209653,0.1448462247236238
23,1426,0,3,3,0,1.0,0.2154726755706818,0.0,0.34,0.2639095969196156,1.0,0.1251232341015605,0.0465116279069767,0.145960274222325,0.1145036133583683
24,1713,1,3,8,0,0.0,0.1227564692236124,0.0,0.12875,0.0203667130421286,1.0,0.275778310427422,0.5,0.4008475980190685,0.2586285128331975
25,3643,0,3,3,1,1.0,0.3128107270836552,0.0,0.37,0.3841868388195333,1.0,0.5492194111787861,1.0,0.6218241975813966,0.5241720031415708
26,2674,1,3,8,0,0.0,0.0682850366846573,0.0,0.03,0.005544791355921,1.0,0.1251232341015605,0.0465116279069767,0.145960274222325,0.1145036133583683
27,575,0,3,3,1,1.0,0.6943927872821156,0.0,0.3266666666666667,0.7402955282948792,1.0,0.8353639548159646,1.0,0.2713333333333333,0.8241487109363688
28,3472,0,3,3,0,1.0,0.0671778250817484,1.0,0.09,0.0389521952544528,1.624158603280903e-44,0.0833376359417974,0.0,0.0156666666666666,0.0922339256249499
29,669,1,3,8,0,1.0,0.1924727264882982,0.05,0.0468768813372185,0.2081920701045676,1.0,0.275778310427422,0.5,0.4008475980190685,0.2586488971363036
30,1351,0,3,3,0,0.0,0.041860107360135,0.0,0.0,0.0035935687621036,1.0,0.1251232341015605,0.0465116279069767,0.145960274222325,0.1145036133583683
31,2191,0,0,0,0,1.0,0.1413174211532963,1.0,0.8331327561327562,0.1685630831148039,1.0,0.3981768906554204,0.3333333333333333,0.3374243697478991,0.3750560241153239
32,1945,0,3,3,0,1.0,0.1843064993073217,0.1052631578947368,0.0985528923819107,0.1831861419856135,1.0,0.2570255640733101,0.0,0.032960161434136,0.2397730898089137
33,2577,0,0,0,0,1.0,0.1605487279192822,0.0,0.0466666666666666,0.1538733631203988,1.0,0.2755102745291007,0.3333333333333333,0.3379243065270052,0.2559097525557841
34,1767,0,0,0,0,1.0,0.1289638505660091,0.0,0.2028571428571428,0.1316797903256364,1.0,0.1579696647048897,0.1122448979591836,0.1942919485209653,0.1448462247236238
35,1052,0,0,0,0,1.0,0.3403989265589072,0.0,0.555,0.3484620868943125,1.0,0.4649690164765107,0.0,0.1338333333333333,0.4436343874256772
36,1016,0,3,3,0,0.0,0.1118545682867176,0.0,0.3,0.0211891326802327,1.0,0.2755102745291007,0.3333333333333333,0.3379243065270052,0.2559097525557841
37,3211,0,3,3,0,1.0,0.0810005790525814,0.0,0.03,0.0567366770275536,1.0,0.1974922559921373,0.1122448979591836,0.1942919485209653,0.1815805985983457
38,2338,0,0,0,0,1.0,0.1982894100528278,0.0,0.14,0.1794144594669718,1.0,0.2944905284341695,0.0,0.3008333333333333,0.2524682214791724
39,2506,1,3,8,0,1.0,0.1691942546965158,0.2857142857142857,0.2612474469974469,0.168409524813593,1.0,0.2570255640733101,0.0,0.032960161434136,0.2397730898089137
40,2401,0,0,0,0,1.0,0.0829671206530336,0.0,0.02,0.077382677532525,1.0,0.1974922559921373,0.1122448979591836,0.1942919485209653,0.1815803575941316
41,1349,0,4,7,0,1.0,0.1701907775157312,0.0,0.0820833333333333,0.2063580272089863,1.0,0.256769292407525,0.1591695501730103,0.3365889552676238,0.2371698931520605
42,3831,0,3,3,0,1.0,0.2005841558096394,1.0,0.7433333333333334,0.2497650578473665,1.0,0.2755102745291007,0.3333333333333333,0.3379243065270052,0.2559097525557841
43,3929,0,0,0,0,1.0,0.0226574020333951,1.0,0.33,0.0261216655277647,1.0,0.0227040874217549,0.0,0.1258333333333333,0.0185217305563607
44,2384,0,0,0,0,1.0,0.0773976773219562,0.0,0.0,0.0882257725936035,1.0,0.1974922559921373,0.1122448979591836,0.1942919485209653,0.1815805985983457
45,1168,0,3,3,0,1.0,0.2296410207503873,0.0,0.3,0.2239172149501739,1.0,0.1974922559921373,0.1122448979591836,0.1942919485209653,0.1815805985983457
46,3650,1,3,8,0,1.0,0.0650744289694296,0.0,0.02,0.1251947676096084,1.0,0.0643586459631622,0.0294117647058823,0.1474195393803191,0.0526311588130486
47,1922,0,0,0,0,1.0,0.1524200809232719,0.0,0.0154924242424242,0.1624542993677821,1.0,0.2755102745291007,0.3333333333333333,0.3379243065270052,0.2559094437454832
48,812,0,3,3,0,1.0,0.1935744100720217,0.0,0.06,0.2380750942176219,1.0,0.2755102745291007,0.3333333333333333,0.3379243065270052,0.2559097525557841
49,1797,0,3,3,1,1.0,0.1758652714186115,0.0,0.59,0.2128875168125318,1.0,0.1974922559921373,0.1122448979591836,0.1942919485209653,0.1815805985983457
50,800,1,3,8,1,1.0,0.4917952940428182,1.0,0.68,0.5446705664336026,1.0,0.3981768906554204,0.3333333333333333,0.3374243697478991,0.3750560241153239
51,2144,1,3,8,0,1.0,0.0209628082094255,0.0,0.02,0.0235418823152088,1.0,0.0643586459631622,0.0294117647058823,0.1474195393803191,0.0526311588130486
52,684,0,3,3,0,0.0,0.0394609374454259,0.0,0.01,0.0028847065337869,1.0,0.1252702605579176,0.1136363636363636,0.0572351454696904,0.1159541949418912
53,2395,0,5,4,0,1.0,0.0929081289763413,0.0,0.02,0.0875434048444736,1.0,0.1251232341015605,0.0465116279069767,0.145960274222325,0.114503448926794
54,675,0,3,3,0,1.0,0.0578279692926123,0.0,0.0,0.0609587398351345,1.0,0.1058340418409018,0.0736842105263157,0.1680572628277631,0.0870249666634962
55,89,0,0,0,0,1.0,0.0429304024483006,0.0,0.09,0.0482606800549272,1.0,0.0643586459631622,0.0294117647058823,0.1474195393803191,0.0526311588130486
56,2165,0,3,3,0,1.0,0.0413651739765928,0.0,0.0183333333333333,0.0461362221447644,1.0,0.1059611476534626,0.091743119266055,0.1131611035992871,0.0881620955891689
57,375,0,3,3,0,1.0,0.0978554931094977,0.0,0.011,0.0751233744652717,1.0,0.2570255640733101,0.0,0.032960161434136,0.2397537120251008
58,3798,0,3,3,0,1.0,0.0890815215390165,0.0,0.02,0.0831232553362306,1.0,0.1058340418409018,0.0736842105263157,0.1680572628277631,0.0870249666634962
59,663,0,3,3,0,1.0,0.1361839661072452,0.0,0.02,0.1586858459323431,1.0,0.2755102745291007,0.3333333333333333,0.3379243065270052,0.2559097525557841
60,3739,0,5,4,0,1.0,0.2053323622443084,0.0,0.1805238095238095,0.2057253388216567,1.0,0.3984986241769621,0.0,0.1338333333333333,0.3784218840740939
61,1086,0,3,3,0,1.0,0.0753961678196939,0.0,0.0,0.0695419482187119,1.0,0.1579696647048897,0.1122448979591836,0.1942919485209653,0.1448460238464226
62,2926,0,0,0,0,1.0,0.1485974431343618,0.0,0.03,0.0888314650615995,1.0,0.2944905284341695,0.0,0.3008333333333333,0.2524682214791724
63,541,0,0,0,0,0.0,0.0957382467132504,0.0,0.03,0.0061137472292228,1.0,0.1974922559921373,0.1122448979591836,0.1942919485209653,0.1815805985983457
64,1775,1,3,8,0,0.0,0.1388617844631174,0.0,0.23,0.0305410255393357,1.0,0.275778310427422,0.5,0.4008475980190685,0.2586285128331975
65,2456,0,3,3,0,1.0,0.1585999593979517,0.0,0.2383333333333333,0.1912276260240417,1.0,0.1974922559921373,0.1122448979591836,0.1942919485209653,0.1815805985983457
66,1815,0,3,3,0,1.0,0.1482039509462454,0.0,0.0,0.1919243940243823,1.0,0.2755102745291007,0.3333333333333333,0.3379243065270052,0.2559097525557841
67,3144,1,0,1,0,1.0,0.1845262725470773,0.0625,0.0685858769156689,0.2011120573610085,1.0,0.275778310427422,0.5,0.4008475980190685,0.2586488971363036
68,1987,0,5,4,1,1.0,0.273243579706203,0.0,0.15,0.2780718646021696,1.0,0.3355707322025984,0.0,0.1620238095238095,0.3172818566641658
69,3656,1,3,8,0,1.0,0.0419601028944177,0.0,0.02,0.0421123106799377,1.0,0.1251232341015605,0.0465116279069767,0.145960274222325,0.1145036133583683
70,400,0,4,7,0,1.0,0.1270042305963503,0.0,0.03,0.0900636959234896,1.0,0.2755102745291007,0.3333333333333333,0.3379243065270052,0.2559097525557841
71,3297,0,5,4,0,1.0,0.1708054283894721,0.0,0.1,0.1671762362223861,1.0,0.2131475208560884,0.0,0.2541112551657077,0.1970627813884496
72,3249,0,3,3,1,1.0,0.3609588594400803,0.0,0.195,0.3801886910970354,1.0,0.275778310427422,0.5,0.4008475980190685,0.2586285128331975
73,3289,0,3,3,0,1.0,0.1084295209784222,0.0,0.0283333333333333,0.1232487749817414,1.0,0.1579696647048897,0.1122448979591836,0.1942919485209653,0.1448462247236238
74,1733,1,0,1,0,1.0,0.0912233083740684,0.0,0.03,0.0860257019333441,1.0,0.1974922559921373,0.1122448979591836,0.1942919485209653,0.1815803575941316
75,2062,0,5,4,0,1.0,0.0547283616844264,0.0,0.0,0.069731369272815,1.0,0.0227338932039805,0.0434782608695652,0.088316447188772,0.0187841522783159
76,495,0,5,4,0,1.0,0.0723966632281462,0.0,0.01,0.1012147241170972,1.0,0.0643586459631622,0.0294117647058823,0.1474195393803191,0.0526311588130486
77,2655,0,0,0,0,1.0,0.1366682819678594,0.0,0.0325,0.1590197234720937,1.0,0.2755102745291007,0.3333333333333333,0.3379243065270052,0.2559097525557841
